intersection_id,tollgate_id,starting_time,travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,week,hour,minute
A,3,2016-09-27 16:00:00,192.53,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,0
A,3,2016-09-27 16:20:00,91.62,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,20
B,1,2016-09-27 13:40:00,108.63,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,13,40
B,1,2016-09-27 14:00:00,117.73,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,0
B,1,2016-09-27 14:20:00,108.7,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,20
B,1,2016-09-27 15:00:00,104.7,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,0
B,1,2016-09-27 15:20:00,129.21,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,20
B,1,2016-09-27 15:40:00,142.57,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,40
B,1,2016-09-27 16:00:00,142.26,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,0
B,1,2016-09-27 16:20:00,138.49,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,20
B,3,2016-09-27 13:40:00,94.99,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,13,40
B,3,2016-09-27 14:00:00,127.2,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,0
B,3,2016-09-27 14:20:00,101.93,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,20
B,3,2016-09-27 14:40:00,114.87,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,40
B,3,2016-09-27 15:00:00,95.7,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,0
B,3,2016-09-27 15:20:00,93.44,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,20
B,3,2016-09-27 15:40:00,113.73,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,40
B,3,2016-09-27 16:00:00,68.18,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,0
B,3,2016-09-27 16:20:00,74.01,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,20
C,1,2016-09-27 13:40:00,174.85,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,13,40
C,1,2016-09-27 14:00:00,179.22,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,0
C,1,2016-09-27 14:20:00,166.62,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,20
C,1,2016-09-27 14:40:00,166.92,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,40
C,1,2016-09-27 15:00:00,199.7,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,0
C,1,2016-09-27 15:20:00,215.97,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,20
C,1,2016-09-27 15:40:00,174.03,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,40
C,1,2016-09-27 16:00:00,177.08,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,0
C,1,2016-09-27 16:20:00,199.04,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,20
C,3,2016-09-27 13:40:00,93.25,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,13,40
C,3,2016-09-27 14:00:00,171.33,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,0
C,3,2016-09-27 14:20:00,188.52,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,20
C,3,2016-09-27 14:40:00,151.35,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,14,40
C,3,2016-09-27 15:00:00,144.14,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,0
C,3,2016-09-27 15:20:00,170.16,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,20
C,3,2016-09-27 15:40:00,195.67,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,15,40
C,3,2016-09-27 16:00:00,283.18,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,0
C,3,2016-09-27 16:20:00,372.56,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,2,16,20
A,2,2016-09-27 16:40:00,228.34,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,16,40
A,2,2016-09-27 17:00:00,72.16,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,0
A,2,2016-09-27 17:20:00,51.75,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,20
A,2,2016-09-27 17:40:00,62.59,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,40
A,2,2016-09-27 18:00:00,56.45,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,0
A,2,2016-09-27 18:20:00,101.11,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,20
A,2,2016-09-27 18:40:00,71.33,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,40
A,2,2016-09-27 19:00:00,48.19,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,19,0
A,2,2016-09-27 19:20:00,72.46,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,19,20
A,3,2016-09-27 16:40:00,109.52,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,16,40
A,3,2016-09-27 17:00:00,111.67,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,0
A,3,2016-09-27 17:20:00,102.73,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,20
A,3,2016-09-27 17:40:00,104.64,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,40
A,3,2016-09-27 18:00:00,115.85,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,0
A,3,2016-09-27 18:20:00,128.57,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,20
A,3,2016-09-27 18:40:00,116.37,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,40
A,3,2016-09-27 19:00:00,95.93,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,19,0
A,3,2016-09-27 19:20:00,103.55,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,19,20
B,1,2016-09-27 16:40:00,125.14,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,16,40
B,1,2016-09-27 17:00:00,138.59,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,0
B,1,2016-09-27 17:20:00,118.9,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,20
B,1,2016-09-27 17:40:00,97.87,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,40
B,1,2016-09-27 18:00:00,121.61,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,0
B,1,2016-09-27 18:20:00,124.29,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,20
B,1,2016-09-27 18:40:00,108.48,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,40
B,1,2016-09-27 19:20:00,115.13,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,19,20
B,3,2016-09-27 16:40:00,127.74,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,16,40
B,3,2016-09-27 17:00:00,67.6,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,0
B,3,2016-09-27 17:20:00,72.14,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,20
B,3,2016-09-27 17:40:00,78.44,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,40
B,3,2016-09-27 18:00:00,109.21,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,0
B,3,2016-09-27 18:20:00,99.02,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,20
B,3,2016-09-27 18:40:00,85.14,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,40
B,3,2016-09-27 19:00:00,114.45,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,19,0
B,3,2016-09-27 19:20:00,80.78,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,19,20
C,1,2016-09-27 16:40:00,294.21,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,16,40
C,1,2016-09-27 17:00:00,174.22,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,0
C,1,2016-09-27 17:20:00,139.8,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,20
C,1,2016-09-27 17:40:00,420.62,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,40
C,1,2016-09-27 18:00:00,253.75,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,0
C,1,2016-09-27 18:40:00,180.21,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,40
C,1,2016-09-27 19:00:00,276.26,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,19,0
C,1,2016-09-27 19:20:00,146.75,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,19,20
C,3,2016-09-27 16:40:00,208.22,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,16,40
C,3,2016-09-27 17:00:00,208.42,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,0
C,3,2016-09-27 17:20:00,152.17,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,20
C,3,2016-09-27 17:40:00,168.59,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,17,40
C,3,2016-09-27 18:20:00,167.87,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,20
C,3,2016-09-27 18:40:00,176.82,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,2,18,40
A,2,2016-09-27 19:40:00,65.33,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,19,40
A,2,2016-09-27 20:00:00,63.62,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,0
A,2,2016-09-27 20:20:00,61.8,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,20
A,2,2016-09-27 20:40:00,55.53,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,40
A,2,2016-09-27 21:00:00,60.86,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,0
A,2,2016-09-27 21:20:00,57.3,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,20
A,2,2016-09-27 21:40:00,63.5,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,40
A,2,2016-09-27 22:00:00,46.74,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,22,0
A,2,2016-09-27 22:20:00,58.46,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,22,20
A,3,2016-09-27 19:40:00,84.69,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,19,40
A,3,2016-09-27 20:00:00,112.48,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,0
A,3,2016-09-27 20:20:00,139.54,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,20
A,3,2016-09-27 20:40:00,141.35,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,40
A,3,2016-09-27 21:00:00,118.94,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,0
A,3,2016-09-27 21:20:00,78.43,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,20
A,3,2016-09-27 21:40:00,91.43,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,40
A,3,2016-09-27 22:00:00,129.99,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,22,0
A,3,2016-09-27 22:20:00,75.17,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,22,20
B,1,2016-09-27 19:40:00,108.22,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,19,40
B,1,2016-09-27 20:00:00,97.4,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,0
B,1,2016-09-27 20:20:00,134.7,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,20
B,1,2016-09-27 20:40:00,115.46,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,40
B,1,2016-09-27 21:00:00,119.4,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,0
B,1,2016-09-27 21:40:00,129.75,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,40
B,1,2016-09-27 22:20:00,107.7,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,22,20
B,3,2016-09-27 19:40:00,72.84,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,19,40
B,3,2016-09-27 20:00:00,101.22,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,0
B,3,2016-09-27 20:20:00,154.9,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,20
B,3,2016-09-27 20:40:00,83.4,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,40
B,3,2016-09-27 21:00:00,68.97,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,0
B,3,2016-09-27 21:20:00,81.8,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,20
B,3,2016-09-27 22:00:00,65.8,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,22,0
B,3,2016-09-27 22:20:00,223.32,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,22,20
C,1,2016-09-27 19:40:00,163.99,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,19,40
C,1,2016-09-27 20:00:00,222.85,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,0
C,1,2016-09-27 20:20:00,175.02,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,20
C,1,2016-09-27 20:40:00,161.9,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,40
C,1,2016-09-27 21:00:00,227.09,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,0
C,1,2016-09-27 21:20:00,231.0,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,20
C,1,2016-09-27 21:40:00,139.33,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,40
C,3,2016-09-27 19:40:00,122.96,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,19,40
C,3,2016-09-27 20:00:00,182.95,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,0
C,3,2016-09-27 20:20:00,122.6,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,20,20
C,3,2016-09-27 21:20:00,182.6,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,21,20
C,3,2016-09-27 22:20:00,117.67,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,2,22,20
A,2,2016-09-27 22:40:00,58.94,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,22,40
A,2,2016-09-27 23:00:00,41.22,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,23,0
A,2,2016-09-27 23:40:00,43.39,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,23,40
A,2,2016-09-28 00:40:00,81.26,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,0,40
A,2,2016-09-28 01:00:00,220.06,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,1,0
A,2,2016-09-28 01:20:00,42.0,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,1,20
A,3,2016-09-27 22:40:00,95.89,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,22,40
A,3,2016-09-27 23:20:00,75.2,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,23,20
A,3,2016-09-28 00:00:00,122.48,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,0,0
A,3,2016-09-28 00:40:00,89.78,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,0,40
A,3,2016-09-28 01:00:00,133.3,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,1,0
A,3,2016-09-28 01:20:00,67.64,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,1,20
B,1,2016-09-27 23:20:00,107.8,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,23,20
B,1,2016-09-27 23:40:00,86.96,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,23,40
B,1,2016-09-28 00:20:00,103.82,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,0,20
B,1,2016-09-28 01:20:00,81.19,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,1,20
B,3,2016-09-27 23:20:00,55.66,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,23,20
B,3,2016-09-28 00:20:00,50.45,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,0,20
B,3,2016-09-28 00:40:00,64.93,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,0,40
C,1,2016-09-27 23:00:00,234.27,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,23,0
C,1,2016-09-27 23:20:00,192.28,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,23,20
C,1,2016-09-27 23:40:00,207.05,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,2,23,40
C,1,2016-09-28 01:00:00,196.54,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,3,1,0
A,2,2016-09-28 02:20:00,34.52,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,2,20
A,2,2016-09-28 02:40:00,51.24,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,2,40
A,2,2016-09-28 03:00:00,44.7,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,3,0
A,2,2016-09-28 03:20:00,51.29,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,3,20
A,2,2016-09-28 03:40:00,86.72,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,3,40
A,2,2016-09-28 04:00:00,46.69,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,4,0
A,2,2016-09-28 04:20:00,54.58,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,4,20
A,3,2016-09-28 01:40:00,86.19,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,1,40
A,3,2016-09-28 02:00:00,75.17,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,2,0
A,3,2016-09-28 02:20:00,134.39,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,2,20
A,3,2016-09-28 02:40:00,125.65,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,2,40
A,3,2016-09-28 03:00:00,201.71,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,3,0
A,3,2016-09-28 03:40:00,267.75,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,3,40
A,3,2016-09-28 04:20:00,199.98,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,4,20
B,3,2016-09-28 01:40:00,95.98,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,1,40
B,3,2016-09-28 02:00:00,57.52,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,2,0
B,3,2016-09-28 02:40:00,83.67,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,2,40
B,3,2016-09-28 03:00:00,87.0,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,3,0
C,1,2016-09-28 03:40:00,339.57,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,3,40
A,2,2016-09-28 04:40:00,73.46,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,4,40
A,2,2016-09-28 05:00:00,34.79,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,0
A,2,2016-09-28 05:20:00,56.39,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,20
A,2,2016-09-28 05:40:00,57.65,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,40
A,2,2016-09-28 06:00:00,46.83,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,0
A,2,2016-09-28 06:20:00,56.36,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,20
A,2,2016-09-28 06:40:00,51.61,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,40
A,2,2016-09-28 07:00:00,47.5,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,0
A,2,2016-09-28 07:20:00,75.28,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,20
A,3,2016-09-28 05:00:00,95.93,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,0
A,3,2016-09-28 05:20:00,94.83,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,20
A,3,2016-09-28 05:40:00,118.92,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,40
A,3,2016-09-28 06:00:00,102.6,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,0
A,3,2016-09-28 06:20:00,201.69,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,20
A,3,2016-09-28 06:40:00,147.19,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,40
A,3,2016-09-28 07:00:00,174.77,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,0
A,3,2016-09-28 07:20:00,156.31,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,20
B,1,2016-09-28 05:40:00,124.02,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,40
B,1,2016-09-28 06:40:00,170.18,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,40
B,1,2016-09-28 07:00:00,152.38,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,0
B,1,2016-09-28 07:20:00,94.46,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,20
B,3,2016-09-28 05:20:00,77.24,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,20
B,3,2016-09-28 05:40:00,50.09,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,40
B,3,2016-09-28 06:00:00,47.92,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,0
B,3,2016-09-28 06:20:00,109.83,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,20
B,3,2016-09-28 06:40:00,98.83,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,40
B,3,2016-09-28 07:20:00,83.34,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,20
C,1,2016-09-28 06:00:00,207.24,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,0
C,1,2016-09-28 06:20:00,175.35,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,20
C,1,2016-09-28 06:40:00,172.74,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,40
C,1,2016-09-28 07:00:00,298.05,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,0
C,3,2016-09-28 05:40:00,187.42,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,5,40
C,3,2016-09-28 06:00:00,195.95,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,6,0
C,3,2016-09-28 07:00:00,199.76,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,0
C,3,2016-09-28 07:20:00,194.37,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,3,7,20
A,2,2016-09-28 07:40:00,65.2,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,7,40
A,2,2016-09-28 08:00:00,72.32,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,0
A,2,2016-09-28 08:20:00,75.79,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,20
A,2,2016-09-28 08:40:00,58.42,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,40
A,2,2016-09-28 09:00:00,70.54,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,0
A,2,2016-09-28 09:20:00,65.34,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,20
A,2,2016-09-28 09:40:00,69.52,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,40
A,2,2016-09-28 10:00:00,59.16,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,10,0
A,2,2016-09-28 10:20:00,69.25,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,10,20
A,3,2016-09-28 07:40:00,206.65,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,7,40
A,3,2016-09-28 08:00:00,164.87,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,0
A,3,2016-09-28 08:20:00,171.21,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,20
A,3,2016-09-28 08:40:00,200.28,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,40
A,3,2016-09-28 09:00:00,209.94,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,0
A,3,2016-09-28 09:20:00,213.66,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,20
A,3,2016-09-28 09:40:00,159.05,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,40
A,3,2016-09-28 10:00:00,111.1,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,10,0
A,3,2016-09-28 10:20:00,102.56,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,10,20
B,1,2016-09-28 07:40:00,85.82,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,7,40
B,1,2016-09-28 08:00:00,99.48,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,0
B,1,2016-09-28 08:20:00,100.9,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,20
B,1,2016-09-28 08:40:00,136.0,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,40
B,1,2016-09-28 09:00:00,115.4,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,0
B,1,2016-09-28 09:40:00,127.27,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,40
B,1,2016-09-28 10:00:00,100.75,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,10,0
B,1,2016-09-28 10:20:00,116.42,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,10,20
B,3,2016-09-28 07:40:00,95.7,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,7,40
B,3,2016-09-28 08:00:00,96.99,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,0
B,3,2016-09-28 08:20:00,136.58,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,20
B,3,2016-09-28 08:40:00,99.99,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,8,40
B,3,2016-09-28 09:00:00,132.97,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,0
B,3,2016-09-28 09:20:00,137.62,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,20
B,3,2016-09-28 09:40:00,88.1,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,9,40
B,3,2016-09-28 10:00:00,68.7,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,10,0
B,3,2016-09-28 10:20:00,77.87,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,10,20
C,1,2016-09-28 07:40:00,186.56,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,3,7,40
